Administrative port,Home port,Port letters and numbers,Vessel name,Registry of Shipping and Seamen number,Licence number,Fish producer organisation,Overall length,Registered tonnage,Engine power,Vessel capacity units,Year built,Hull,Country of construction,Shellfish  licence (Y/N),Scallop licence (Y/N)
ABERDEEN,ABERDEEN,ME55,ALBANNACH,C19399,20587,NON-SECTOR,9.2,5.51,89,68.57,1985,S,GBR,Y,N
ABERDEEN,ABERDEEN,CY70,MAGDALENE,A11260,33150,NON-SECTOR,9.45,6.53,62,59.557,1976,F,GBR,Y,N
ABERDEEN,ABERDEEN,BF555,KALISTO,A10910,20011,NON-SECTOR,9.45,6.01,90,75.087,1981,W,UNK,N,N
ABERDEEN,ABERDEEN,AH36,VENTURE,C20224,33436,NON-SECTOR,9.77,3.94,90,74.011,2012,F,GBR,Y,N
ABERDEEN,ABERDEEN,A879,TERN,A12724,30919,NON-SECTOR,9.82,8.01,73,67.22,1961,W,GBS,N,N
ABERDEEN,ABERDEEN,AH136,ENDURANCE,C20427,23975,NON-SECTOR,9.82,10.4,200,138.511,2013,,GBR,Y,N
ABERDEEN,STONEHAVEN,AH45,KIROAN,C17575,21993,ABERDEEN FPO LTD,9.85,5.44,206,128.16,2002,F,ISL,Y,N
ABERDEEN,ABERDEEN,ME16,PISCES,C19652,31477,NON-SECTOR,9.9,4.16,147.2,101.385,2010,F,GBR,Y,N
ABERDEEN,KIRKCUDBRIGHT,AH268,ORIANNE,C17546,24429,NON-SECTOR,9.9,5.57,224,136.638,2001,F,ISL,Y,N
ABERDEEN,ABERDEEN,ME5,TOPCAT II,C18534,23814,NON-SECTOR,9.98,4.26,134,96.228,2005,F,GBR,Y,N
ABERDEEN,GOURDON,ME27,SINE BHAN,A23062,21932,NON-SECTOR,10,9.57,228,139.6,1984,F,GBR,Y,N
AYR,BALLANTRAE,BA111,SEAGULL,A10307,33032,NON-SECTOR,4.79,0.84,10,13.266,1963,W,GBR,Y,N
AYR,ISLE OF WHITHORN,BA287,SEA BISCUIT,A10427,33042,NON-SECTOR,4.88,0.59,3,8.768,1962,W,GBR,Y,N
AYR,AYR,BA687,EVA-MAE,B14927,23658,NON-SECTOR,4.92,1.01,9,12.906,1996,F,GBR,Y,N
AYR,ISLE OF WHITHORN,BA838,COLL,C18312,33744,NON-SECTOR,5.1,0.79,18.65,17.521,2000,F,GBR,Y,N
AYR,BALLANTRAE,BA811,DAWN LIGHT,C16401,22772,NON-SECTOR,5.2,1.05,5.9,13.055,1988,F,GBR,Y,N
AYR,KIRKCUDBRIGHT,BA840,WONOVER,C18484,21590,NON-SECTOR,5.2,0.72,5.9,11.755,1967,F,GBR,Y,N
AYR,DRUMMORE,BA68,MARGARET,C17893,30014,NON-SECTOR,5.5,0.97,11,18.15,2003,F,GBR,Y,N
AYR,AYR,AD6,SHOOTING STAR,C19006,30680,NON-SECTOR,5.54,1.13,29.4,24.199,2007,F,GBR,Y,N
AYR,KIRKCUDBRIGHT,DS12,SILVER ROSE,C17281,23670,NON-SECTOR,5.6,0.85,74.6,45.33,,A,,Y,N
AYR,DRUMMORE,BA391,ARGUS,B13846,33949,NON-SECTOR,5.63,1.23,41,29.597,1989,F,GBR,Y,N
AYR,AYR,CN367,ESCAPE,B14855,33207,NON-SECTOR,5.65,1.2,29.84,24.559,1994,F,GBR,N,N
AYR,AYR,CN332,ROS BUIDHE,A11210,33613,NON-SECTOR,5.7,0.77,37,28.905,1982,F,GBR,Y,N
AYR,DRUMMORE,BA584,JUROMA,B12269,30389,NON-SECTOR,5.9,0.94,44.1,32.648,,F,UNK,Y,N
AYR,KIRKCUDBRIGHT,BA806,ZENITH,B12844,30600,NON-SECTOR,5.97,1.22,67,44.478,1985,F,UNK,Y,N
AYR,AYR,AD5,KARA LOUISE,C18197,23481,NON-SECTOR,5.99,1.15,19,22.327,2002,F,GBR,Y,N
AYR,ISLE OF WHITHORN,AR861,NORTHERN LIGHT,B13501,33906,NON-SECTOR,6,1.7,13.4,18.03,1992,F,GBR,Y,N
AYR,DRUMMORE,AR89,AQUILA ROI,B11572,33709,NON-SECTOR,6.1,1.82,48,34.776,1990,A,GBR,Y,N
AYR,GIRVAN,BA792,MARONA,A10254,33852,NON-SECTOR,6.14,2.96,48.49,36.556,1977,W,GBR,Y,N
AYR,DUNURE,OB134,KITTYFISHER,A12895,33009,NON-SECTOR,6.17,0.44,86,52.953,1986,F,GBR,Y,N
AYR,ANNALONG,BF826,PISCATIO,C16893,30641,NON-SECTOR,6.18,1.43,32,29.417,2000,F,GBR,Y,N
AYR,AYR,AD7,DILEAS,B10426,22443,NON-SECTOR,6.33,1.34,22,23.383,1988,F,,Y,N
AYR,AYR,BA823,BOY BRIAN,C17066,30977,NON-SECTOR,6.4,1.4,37,31.498,,F,GBR,Y,N
AYR,AYR,SR100,JURA,C20285,33044,NON-SECTOR,6.46,1.54,37.3,33.581,2001,F,,Y,N
AYR,AYR,BA854,MOLLY,C19693,31285,NON-SECTOR,6.55,1.49,28,28.975,2009,F,GBR,Y,N
AYR,AYR,KY1030,MOLLY,C19076,22223,NON-SECTOR,6.67,1.73,22,25.975,,F,,Y,N
AYR,DUNURE,BA835,DAWN TREADER,C17962,33705,NON-SECTOR,6.7,1.51,29.84,30.848,2003,F,GBR,Y,N
AYR,GREENOCK,AD2,VALHALLA,B11190,26083,NON-SECTOR,6.77,3.37,28,31.353,1985,F,GBR,Y,N
AYR,STRANRAER,BA852,VALODEST,C19533,22001,NON-SECTOR,6.89,1.07,82,55.503,2009,F,GBR,Y,N
AYR,AYR,BA859,LAINY LASS,C20371,30322,NON-SECTOR,6.95,3.19,27,32.305,2013,F,GBR,Y,N
AYR,AYR,DS9,ALRESCHA,C18996,70046,NON-SECTOR,7,2.35,28,30.1,2007,F,GBR,Y,N
AYR,ISLE OF WHITHORN,BA844,AJ,C18592,21807,NON-SECTOR,7,2.34,110,71.9,2005,A,GBR,Y,N
AYR,PORTPATRICK,BA218,THOMAS HENRY,A22261,33567,NON-SECTOR,7,2.85,11,22.38,1974,W,GBR,Y,N
AYR,EASTBOURNE,BA279,ROMA IV,A24566,22297,NON-SECTOR,7.01,4.38,44,39.849,1972,F,GBR,Y,N
AYR,AYR,BA137,CARIAD,A15885,20309,NON-SECTOR,7.01,3.73,38,36.307,1972,F,GBR,Y,N
AYR,AYR,OB951,OKAVANGO,A20376,21231,NON-SECTOR,7.01,1.99,67,49.357,1976,F,GBR,Y,N
AYR,AYR,B96,EMMA KATE,C17403,24419,NON-SECTOR,7.09,2.01,41.77,38.152,1972,W,GBR,Y,N
AYR,LARGS,GK52,DEEP SEA ONE,C19577,23287,NON-SECTOR,7.13,1.45,26,32.662,1985,F,GBR,Y,N
AYR,BALLANTRAE,BA813,ORION,C16415,70073,NON-SECTOR,7.26,2.56,37.3,38.783,1991,F,GBR,Y,N
AYR,AYR,OB933,PAULA B,C16695,23898,NON-SECTOR,7.4,5.18,78.75,56.897,1999,F,GBR,Y,N
AYR,AYR,BA187,TERN,C18155,33418,NON-SECTOR,7.5,2.95,27,32.625,1981,U,,Y,N
AYR,AYR,OB459,VENTURE,A13118,21871,NON-SECTOR,7.5,3.57,28,31.575,1981,F,GBR,N,N
AYR,AYR,BA777,BAJIN,C20219,24770,NON-SECTOR,7.55,1.67,84.5,54.182,2000,F,GBR,Y,N
AYR,FLEETWOOD,BA820,MOIAN,A18313,20858,NON-SECTOR,7.68,3.58,52,43.291,1988,S,UNK,,N
AYR,GREENOCK,TN18,CONCHRA,A14369,30953,NON-SECTOR,7.9,2,133,81.575,1982,F,GBR,Y,N
AYR,AYR,CY130,LORIS ELLIE,C19859,31510,NON-SECTOR,7.95,2.52,55.95,46.881,1992,A,GBR,N,N
AYR,AYR,GW42,ENDURANCE,C20375,24486,NON-SECTOR,8.2,4.14,96,71.162,1996,F,GBR,Y,N
AYR,AYR,BA95,INNOVATOR,A10958,33081,NON-SECTOR,8.98,8.5,89,72.468,1983,F,GBR,N,N
AYR,AYR,SY10,DUNAN,C18264,31066,NON-SECTOR,9.15,4.98,151,98.603,2004,F,GBR,Y,N
AYR,AYR,LK125,REBECCA M,A13304,33281,NON-SECTOR,9.44,5.38,40,46.886,1982,W,GBR,Y,N
AYR,STRANRAER,SR83,TWO BOYS,B12029,30986,NON-SECTOR,9.71,11.67,119.36,96.922,1991,S,GBR,N,N
AYR,GIRVAN,BA90,GLORIOUS,A10291,33029,NON-SECTOR,9.72,8.38,71,63.346,1978,W,GBR,Y,N
AYR,AYR,IE3,WICKED WENDY,C18872,24696,NON-SECTOR,9.75,3.92,158.29,103.21,1988,F,GBR,Y,N
AYR,AYR,UL107,KATIE LOU,A13708,31073,NON-SECTOR,9.76,4.55,56.3,57.055,1973,F,GBR,Y,N
AYR,AYR,SR28,GOLDEN BELLS,A14594,31139,NON-SECTOR,9.84,9.95,72.36,73.693,1973,S,GBR,N,N
AYR,AYR,BA110,TWO BROTHERS,C17181,24414,NON-SECTOR,9.84,15.57,112,92.712,2000,S,GBR,N,N
AYR,GREENOCK,GK77,GUIDE US,C17029,30973,NON-SECTOR,9.86,12.5,157.5,114.555,,S,GBR,N,N
AYR,STRANRAER,SR91,BRAVEHEART II,C18307,24315,NORTHERN PRODUCERS ORGANISATION LTD,9.9,12.49,108,90.378,2004,S,GBR,N,N
AYR,BRIDLINGTON,BA269,ENERGY C,B14994,23477,NON-SECTOR,9.91,6,89.5,74.266,1997,S,GBR,Y,N
AYR,AYR,SR82,RANGER,C16987,24246,NON-SECTOR,9.92,7.69,69,69.738,,S,,Y,N
AYR,DUNURE,BA821,TAY-LEE,C16921,30962,NORTHERN PRODUCERS ORGANISATION LTD,9.93,13.46,116,99.864,1999,S,GBR,Y,N
AYR,AYR,AD1,PISMO,C18407,23718,NON-SECTOR,9.95,6.89,160,120.755,2004,S,GBR,Y,N
AYR,GREENOCK,GK2,EILIDH ANNE,C17978,31049,SCOTTISH FISHERMENS ORGANISATION,9.95,13.55,127,99.537,2003,S,GBR,N,N
AYR,AYR,BF840,OCEANA,C17231,22842,NORTHERN PRODUCERS ORGANISATION LTD,9.95,18.78,199,137.31,2000,S,GBR,N,N
AYR,AYR,TN45,RACHEL STAR,C19820,22070,NON-SECTOR,9.96,5.43,81,71.708,1980,W,GBR,Y,N
AYR,GIRVAN,BA790,SHEARWATER,B12943,33834,NON-SECTOR,9.98,5.78,90,77.925,1992,W,GBR,Y,N
AYR,AYR,BRD44,PIONEER,C19682,22378,NON-SECTOR,9.99,9.59,90,78.862,1990,S,GBR,N,N
AYR,AYR,GH116,SERINAH,C17133,31038,NORTHERN PRODUCERS ORGANISATION LTD,9.99,16.22,116,100.152,2000,S,GBR,N,N
BELFAST,PORTAFERRY,B351,ABBACY ANNIE,A14226,60028,NON-SECTOR,4.6,0.5,14,14.12,1979,W,GBR,N,N
BELFAST,DUNSEVERICK,CE239,FIONA,A15468,60051,NON-SECTOR,4.65,0.7,11,13.227,1980,F,GBR,N,N
BELFAST,ANNALONG,N904,SOUTHERN STAR,B14970,22234,NON-SECTOR,4.72,0.7,7.39,11.538,,F,GBR,Y,N
BELFAST,DONAGHADEE,B882,ISLAND FISHER,C16045,20731,NON-SECTOR,4.73,0.7,7.4,11.56,1992,F,GBR,Y,N
BELFAST,NEWCASTLE (CO. DOWN),N922,BOY PAUL II,C16810,21028,NON-SECTOR,4.79,0.56,11,12.71,,F,,Y,N
BELFAST,ANNALONG,N809,LINAN,B12958,60078,NON-SECTOR,4.85,0.53,7,11.056,1986,F,GBR,N,N
BELFAST,ANNALONG,N1030,ELENOR,C19908,25024,NON-SECTOR,4.87,0.72,11.19,13.314,1990,U,GBE,Y,N
BELFAST,BALLYCASTLE,CE226,CAROL,A15457,60049,NON-SECTOR,4.88,0.58,5,10.546,1978,F,GBR,Y,N
BELFAST,KILKEEL,N954,INISFAIL,C18000,21888,NON-SECTOR,4.92,0.7,11,13.216,2003,F,GBR,Y,N
BELFAST,KILKEEL,N968,EMMA T,C16980,33986,NON-SECTOR,4.94,0.69,12,15.28,2000,F,GBR,N,N
BELFAST,ARDGLASS,B983,ISLAND LASS,C18948,60030,NON-SECTOR,4.95,0.72,14.9,16.358,,F,GBR,Y,N
BELFAST,BALLYWALTER,B249,HOOVER IT,B14291,23828,NON-SECTOR,4.97,0.74,11,13.648,1972,F,GBR,Y,N
BELFAST,BALLYDORN,N754,ARRIVAL,C18899,23186,NON-SECTOR,4.99,0.37,5.97,6.728,1970,F,GBR,N,N
BELFAST,DONAGHADEE,B728,MILL STAR,B13018,60136,NON-SECTOR,5.01,0.7,19,18.019,1991,F,GBR,Y,N
BELFAST,PORTRUSH,CE526,BLUE MARLIN,C18083,22915,NON-SECTOR,5.02,0.7,14.7,15.902,1991,F,GBR,N,N
BELFAST,RED BAY,CE10,GLEN ISLE,A15366,60034,NON-SECTOR,5.03,0.86,11,14.155,1983,F,GBR,Y,N
BELFAST,PORTRUSH,CE6,BLACK PEARL II,C19545,60209,NON-SECTOR,5.06,0.77,7.38,12.277,1991,F,GBR,N,N
BELFAST,DUNSEVERICK,B957,OUR CARA,C18437,60221,NON-SECTOR,5.1,0.86,14.7,15.846,2001,F,GBR,Y,N
BELFAST,PORTAFERRY,B906,3 STROKES,C16710,30621,NON-SECTOR,5.12,0.84,29.8,23.394,1972,F,GBR,Y,N
BELFAST,CUSHENDUN,B966,KATY,C18489,60137,NON-SECTOR,5.14,0.85,22.4,19.64,1993,F,GBR,Y,N
BELFAST,BANGOR (CO. DOWN),B769,REBEKAH,C20279,33580,NON-SECTOR,5.2,0.92,11,14.934,1990,F,GBR,Y,N
BELFAST,ARDGLASS,B20,WEE BOAT,C18461,33356,NON-SECTOR,5.2,1.02,36.8,28,1991,F,GBR,Y,N
BELFAST,PORTAVOGIE,B737,LADY ANNE,B13283,30942,NON-SECTOR,5.3,0.77,11,15.285,1989,F,GBR,Y,N
BELFAST,PORTAFERRY,B977,GIRL MOIRA,C18836,60141,NON-SECTOR,5.4,1.05,13.4,17.046,2000,F,,Y,N
BELFAST,ARDGLASS,B714,GLENBAY,B12649,60125,NON-SECTOR,5.45,1.35,15,17.759,1981,F,GBR,Y,N
BELFAST,ARDGLASS,B179,ROCK DODGER II,B14273,30679,NON-SECTOR,5.54,1.33,20,20.634,1992,F,GBR,Y,N
BELFAST,BALLYWALTER,B993,BOY WILL,C19486,31141,NON-SECTOR,5.54,1.61,5,13.829,2000,F,GBR,Y,N
BELFAST,ANNALONG,N727,ANNA,C17960,23315,NON-SECTOR,5.56,1.56,26,23.932,1986,F,GBR,Y,N
BELFAST,BELFAST,CE1,FULMAR II,C20517,60307,NON-SECTOR,5.6,1.62,14.92,18.81,2002,F,GBR,N,N
BELFAST,KIRCUBBIN,B8,TINA J,C20330,30855,NON-SECTOR,5.6,0.93,13,17.778,2000,F,GBR,Y,N
BELFAST,ANNALONG,N11,GRATITUDE,C20316,60266,NON-SECTOR,5.6,1.06,14.92,18.474,1986,F,GBR,Y,N
BELFAST,PORTAFERRY,B40,MELINKA,B10329,60134,NON-SECTOR,5.6,1.66,13,18.282,1980,F,UNK,Y,N
BELFAST,KILKEEL,N112,EVENTIDE,C16545,33313,NON-SECTOR,5.6,1.3,15,17.558,1995,F,UNK,Y,N
BELFAST,KILKEEL,N956,LEEWARD,C17998,20332,NON-SECTOR,5.6,1.12,14.8,18.308,1981,F,GBR,Y,N
BELFAST,NEWCASTLE (CO. DOWN),B979,DISTANT SHORES,C18867,60195,NON-SECTOR,5.62,0.99,22.38,20.243,,F,IRL,Y,N
BELFAST,RED BAY,CE521,FOUR BOYS,C17877,23573,NON-SECTOR,5.63,1.24,36.8,27.651,2002,F,,Y,N
BELFAST,RATHLIN ISLAND,CE79,IMELDA M,B10928,60102,NON-SECTOR,5.65,1.23,29,24.181,1989,F,UNK,Y,N
BELFAST,PORTSTEWART,CE545,FULMAR OF COLERAINE,C20203,60239,NON-SECTOR,5.65,1.61,5.9,18.475,1995,F,GBR,N,N
BELFAST,PORTAVOGIE,B967,SILVER BAY,C18546,20473,NON-SECTOR,5.66,1.21,16,18.294,1995,F,GBR,N,N
BELFAST,ARDGLASS,N987,IMOAN,C18847,22593,NON-SECTOR,5.66,1.09,37.3,27.539,,F,GBR,Y,N
BELFAST,PORTAFERRY,B1003,BLACK TOM,C19676,31130,NON-SECTOR,5.67,1.03,9,14.823,1984,F,GBR,Y,N
BELFAST,PORTAFERRY,B1,MEGAN,B12476,30749,NON-SECTOR,5.69,1.61,15,19.268,,F,UNK,Y,N
BELFAST,PORTRUSH,CE52,CARELLIN,C19443,60303,NON-SECTOR,5.7,1.17,37.3,28.926,1996,F,GBR,Y,N
BELFAST,KILKEEL,N14,GWYLAN,C17644,24360,NON-SECTOR,5.7,1.03,15,18.15,1979,F,,Y,N
BELFAST,RED BAY,CE66,SHAUNA,A24854,60093,NON-SECTOR,5.72,1.28,30,25.054,1987,F,GBR,Y,N
BELFAST,KILKEEL,CE19,RACHEL ANNE,B11416,20500,NON-SECTOR,5.78,1.12,22.38,21.631,1989,F,GBR,Y,N
BELFAST,BALLINTOY,CE525,EMERALD ISLE II,C18109,60121,NON-SECTOR,5.81,1.18,30,25.701,2002,F,GBR,Y,N
BELFAST,BALLYLUMFORD,B87,PRINCESS FREYA,C17981,22186,NON-SECTOR,5.82,1.34,13.2,18.744,1995,F,GBR,Y,N
BELFAST,LARNE,CE522,MARTHA M,C17931,60118,NON-SECTOR,5.85,1.49,29.4,27.621,1999,F,GBR,Y,N
BELFAST,PORTAFERRY,B124,SPRING TIDE,B13614,60145,NON-SECTOR,5.85,1.54,10,18.014,,F,UNK,Y,N
BELFAST,ARDGLASS,B924,AQUA C,C17364,30490,NON-SECTOR,5.87,1.23,22,24.575,2001,F,GBR,Y,N
BELFAST,PORTAFERRY,B150,ROISIN DUBH,A14130,60017,NON-SECTOR,5.88,0.98,11.2,16.682,1973,W,GBR,Y,N
BELFAST,KILKEEL,N31,LUCKY STAR,C18230,60190,NON-SECTOR,5.88,1.74,48.49,36.638,2001,F,GBR,Y,N
BELFAST,LARNE,B4,MANANNAN,B14783,33797,NON-SECTOR,5.93,1.05,11,17.996,1996,F,GBR,Y,N
BELFAST,BALLYWALTER,B209,ADELE II,C19424,60023,NON-SECTOR,6.01,1.73,13,19.433,1990,F,GBR,N,N
BELFAST,PORTAFERRY,N950,BLUE MARLIN,A22431,33956,NON-SECTOR,6.01,2.05,23,23.873,,F,GBR,Y,N
BELFAST,BELFAST,B28,ABIGAIL III,C20527,60305,NON-SECTOR,6.05,2,18.4,22.437,2014,F,IRL,Y,N
BELFAST,ARDGLASS,B308,SEA ELF,A14202,60027,NON-SECTOR,6.1,1.56,7,15.228,1978,W,GBR,Y,N
BELFAST,KILKEEL,N2,BROTHERS,C20146,33369,NON-SECTOR,6.1,1.29,29.84,25.628,2010,F,GBR,Y,N
BELFAST,BANGOR (CO. DOWN),B1001,MOONSHINE,C17294,60210,NON-SECTOR,6.12,2.14,14.5,23.049,,W,,Y,N
BELFAST,PORTAFERRY,N18,BOY JACK,B11495,30941,NON-SECTOR,6.15,1.69,29,27.01,1989,F,GBR,Y,N
BELFAST,KILLYLEAGH,B93,PIEWACKET,B13970,30493,NON-SECTOR,6.18,2.13,7,16.375,1993,F,GBR,N,N
BELFAST,ANNALONG,B73,SCOTT K,C19723,60067,ANGLO-NORTH IRISH FPO LTD,6.2,1.49,36.77,32.48,2010,F,GBR,Y,N
BELFAST,GREENCASTLE,CE133,EMMY LOU,B12718,23209,NON-SECTOR,6.2,1.31,42,34.4,1991,F,GBR,Y,N
BELFAST,PORTAFERRY,N46,SCOTSMAN,A19673,60066,NON-SECTOR,6.21,1.56,23,24.943,1980,F,GBR,Y,N
BELFAST,PORTSTEWART,CE531,LADY JADE,C17097,30070,NON-SECTOR,6.23,1.39,24.3,26.51,1998,F,GBR,Y,N
BELFAST,ANNALONG,N114,MISS DARCIE K,C20204,31718,NON-SECTOR,6.25,1.43,23.87,26.242,2008,F,GBR,Y,N
BELFAST,BALLYHALBERT,B230,DAWNLIGHT,A14166,60024,NON-SECTOR,6.3,1.09,11,17.613,1970,W,GBS,N,N
BELFAST,BALLYDORN,B7,KATIE MAY,C16607,20471,NON-SECTOR,6.32,1.07,45,33.838,1998,F,IRL,Y,N
BELFAST,KILKEEL,N6,C AND C,C19894,23084,NON-SECTOR,6.35,1.38,18.4,23.202,2010,F,GBR,Y,N
BELFAST,STRANGFORD,B999,GLEN BAY II,C19584,60020,NON-SECTOR,6.35,NULL,26,27.448,2008,F,GBR,Y,N
BELFAST,RED BAY,CE320,TROSTAN,B13642,60146,NON-SECTOR,6.35,1.74,56,39.424,1991,F,GBR,Y,N
BELFAST,BALLYCASTLE,CE524,SORLEY BOY,C18027,60079,NON-SECTOR,6.37,2.06,48.49,37.618,2003,F,GBR,Y,N
BELFAST,KILKEEL,N4,GIRL EMMA,B13637,23559,NON-SECTOR,6.43,2.85,22,26.361,1991,F,GBR,Y,N
BELFAST,BALLYWALTER,B1012,GUIDING LIGHT,C20295,60265,NON-SECTOR,6.45,2.89,26,27.696,1980,F,GBR,Y,N
BELFAST,KIRCUBBIN,B291,AMANDA J,C17779,20594,NON-SECTOR,6.49,1.05,11.62,19.183,2002,F,,Y,N
BELFAST,PORTAFERRY,N455,MIZPAH,A14671,33524,NON-SECTOR,6.49,1.85,15,23.559,1979,F,GBR,Y,N
BELFAST,BANGOR (CO. DOWN),B129,MARISCO,C16395,33234,NON-SECTOR,6.49,1.47,41,33.507,1998,F,GBR,Y,N
BELFAST,BANGOR (CO. DOWN),B89,INCENTIVE,C16793,70019,NON-SECTOR,6.5,1.72,28.35,28.618,1994,F,GBR,Y,N
BELFAST,BELFAST,N19,FLOWING TIDE,C20536,60306,NON-SECTOR,6.5,2.51,73.5,51.665,2013,F,GBR,Y,N
BELFAST,UNSPECIFIED IRISH PORT,N845,VALHALLA,A15406,60044,NON-SECTOR,6.5,3.1,22,26.15,1984,F,UNK,Y,N
BELFAST,BALLYWALTER,B45,GUILLEMOT,A10545,33054,NON-SECTOR,6.5,1.52,17,23.9,1986,F,GBS,Y,N
BELFAST,PORTAFERRY,B358,BAHR NAGASH,A24546,60087,NON-SECTOR,6.5,1.66,5,14.86,1969,F,GBR,Y,N
BELFAST,KILKEEL,N971,HONEY-BEE,C17190,33787,NON-SECTOR,6.51,1.42,16,22.433,,F,GBR,Y,N
BELFAST,ANNALONG,N106,FRANCES ROSE,C20156,31401,NON-SECTOR,6.54,1.32,24,27.804,2011,F,GBR,Y,N
BELFAST,GROOMSPORT,B981,ANNA BHAN,C18877,60151,NON-SECTOR,6.54,1.44,16.3,22.704,1972,W,IRL,Y,N
BELFAST,BALLYWALTER,B996,SHINING LIGHT,C19487,25017,NON-SECTOR,6.55,1.92,21,24.122,1990,W,GBR,Y,N
BELFAST,PORTAVOGIE,N804,EASTERN STAR,B12562,60122,NON-SECTOR,6.55,1.53,21,25.301,1989,F,GBR,Y,N
BELFAST,CARNLOUGH,CE277,HOMEWARD BOUND,A15495,60058,NON-SECTOR,6.56,2.2,14,20.929,1983,W,GBR,Y,N
BELFAST,PORTBALLINTRAE,CE56,LADY CLARE,A15402,33739,NON-SECTOR,6.65,0.81,14.92,20.745,1962,W,,Y,N
BELFAST,KILKEEL,N72,CHAMELEON,C19796,20740,NON-SECTOR,6.67,1.66,28,29.675,1985,F,GBR,Y,N
BELFAST,BALLYCASTLE,CE537,SHAUN M,C16953,20897,NON-SECTOR,6.73,1.66,29.84,30.724,1999,F,GBR,Y,N
BELFAST,BALLYLUMFORD,N100,RIAINNE,B14279,60161,NON-SECTOR,6.8,2.83,34,31.96,1994,F,GBR,Y,N
BELFAST,KILKEEL,N963,BOY EOIN,C18140,22685,NON-SECTOR,6.83,1.87,26,28.434,1998,F,GBR,Y,N
BELFAST,ANNALONG,N104,EASTERN TIDE,C19939,60213,NON-SECTOR,6.9,2.79,30,33.165,2010,F,GBR,Y,N
BELFAST,ANNALONG,B30,SILVER DARLINGS,C19282,20127,NON-SECTOR,6.93,3.2,25.5,31.156,1980,F,GBR,Y,N
BELFAST,KILKEEL,N8,SAME DIFFERENCE,C19742,23300,NON-SECTOR,6.93,2.39,19,27.469,1985,F,GBR,Y,N
BELFAST,RED BAY,CE538,BOY SEAN II,C19341,31009,NON-SECTOR,6.94,4,95,60.794,2008,F,IRL,Y,N
BELFAST,ANNALONG,B77,AMAZING GRACE II,C20198,22401,NON-SECTOR,6.98,2.16,23,30.592,2012,F,GBR,Y,N
BELFAST,KILKEEL,N1024,PAPAS BOYS,C19736,25117,NON-SECTOR,7,2.34,26,31.3,1980,F,GBR,Y,N
BELFAST,PORTAVOGIE,B652,ELLE C,A24826,60091,NON-SECTOR,7.01,4.04,36,36.459,1979,F,GBR,Y,N
BELFAST,PORTBALLINTRAE,CE121,NORTHERN ISLE,B12152,60117,NON-SECTOR,7.1,4.57,26.5,33.225,1970,F,GBR,Y,N
BELFAST,CARRICKFERGUS,B128,STAR INA,A10321,30994,NON-SECTOR,7.1,3.93,15,26.417,1972,F,GBR,Y,N
BELFAST,PORTAVOGIE,B238,GIRL JILL II,C16864,33058,NON-SECTOR,7.14,2.4,20.88,30.745,1999,F,GBS,Y,N
BELFAST,ANNALONG,N808,HARVEST LIGHT,B12936,60158,NON-SECTOR,7.18,3.98,37,38.334,1992,F,GBR,Y,N
BELFAST,ARDGLASS,B1002,LATIS,C17849,20449,NON-SECTOR,7.21,2.22,42,39.448,1981,F,GBR,Y,N
BELFAST,PORTAVOGIE,B12,WHITE SURF,C18780,24680,NON-SECTOR,7.25,0.87,32.08,34.374,,F,GBR,Y,N
BELFAST,PORTAVOGIE,N70,VICTORIA LEIGH,C19376,60272,NON-SECTOR,7.3,2.9,31,35.12,,F,,Y,N
BELFAST,ARDGLASS,B11,GENESIS,C18480,21583,NON-SECTOR,7.3,2.83,60,48.9,1991,F,GBR,Y,N
BELFAST,PORTAVOGIE,B2,SPEEDWELL,B10527,33633,NON-SECTOR,7.3,5.95,67,51.32,1989,F,GBR,Y,N
BELFAST,PORTAVOGIE,CE160,OUTLAW,A20565,23821,NON-SECTOR,7.32,3.7,26,32.855,1977,F,GBR,Y,N
BELFAST,ANNALONG,N16,LADY YVONNE,C20550,26119,NON-SECTOR,7.43,4.48,26,31.612,1987,F,GBR,Y,N
BELFAST,DONAGHADEE,B104,ISLAND VENTURE,A14105,60015,NON-SECTOR,7.5,3.9,24,31.8,1975,W,GBR,Y,N
BELFAST,GREENCASTLE,CE539,CIARA NAOIMH,C19364,20491,NON-SECTOR,7.6,3.39,48,40.676,1990,F,GBR,N,N
BELFAST,WHITEROCK,B790,BLUE MOON,A15467,60071,NON-SECTOR,7.68,3.66,90,62.695,1979,F,GBR,Y,N
BELFAST,PORTAFERRY,N829,HEATHER VALLEY,B14737,33262,NON-SECTOR,7.75,2.73,37,38.505,1993,F,GBR,Y,N
BELFAST,KILKEEL,N162,LAURA,A19729,60075,NON-SECTOR,7.82,5.68,44,42.869,1986,F,GBR,Y,N
BELFAST,KILKEEL,N347,WELCOME HOME,A19818,60080,NON-SECTOR,7.86,6.62,22,31.908,1979,W,IRL,Y,N
BELFAST,ARDGLASS,B883,LAUREN LOUISE,C16082,30630,NON-SECTOR,7.86,4.67,31,35.093,1990,W,GBR,Y,N
BELFAST,GREENCASTLE,CE533,TRUE LIGHT,C18383,33793,NON-SECTOR,7.91,2.17,150,89.173,2000,F,GBR,Y,N
BELFAST,PORTAVOGIE,B972,CUSHLIN,C18621,60193,NON-SECTOR,7.94,4.29,18.65,30.148,1980,F,GBR,Y,N
BELFAST,LONDONDERRY,CE500,GIRL NICOLA,C19491,22051,NON-SECTOR,7.95,4.47,55,52.177,1999,F,IRL,Y,N
